CODE_ISO;GMDNR;GMDNAME;AREA_HA;X_CNTR;Y_CNTR;ACODE;AKAT;ANAME;E_CNTR;N_CNTR
FR;FR_74015;Arbusigny;1221;504700;104600;T_6621;4;Genève (CH/FR);2504700;1104600
FR;FR_74016;Archamps;1072;499500;108600;T_6621;4;Genève (CH/FR);2499500;1108600
FR;FR_74018;Arenthon;1146;514900;105700;T_6621;4;Genève (CH/FR);2514900;1105700
FR;FR_74021;Arthaz-Pont-Notre-Dame;595;509600;112700;T_6621;4;Genève (CH/FR);2509600;1112700
FR;FR_74025;Ballaison;1326;515700;127500;T_6621;4;Genève (CH/FR);2515700;1127500
FR;FR_74031;Beaumont;973;498000;105900;T_6621;4;Genève (CH/FR);2498000;1105900
FR;FR_74037;Boëge;1609;518700;119100;T_6621;4;Genève (CH/FR);2518700;1119100
FR;FR_74040;Bonne;861;513500;113900;T_6621;4;Genève (CH/FR);2513500;1113900
FR;FR_74043;Bons-en-Chablais;1897;516900;124100;T_6621;4;Genève (CH/FR);2516900;1124100
FR;FR_74044;Bossey;390;502100;111700;T_6621;4;Genève (CH/FR);2502100;1111700
FR;FR_74048;Brenthonne;843;519500;124700;T_6621;4;Genève (CH/FR);2519500;1124700
FR;FR_74050;Burdignin;981;521800;120500;T_6621;4;Genève (CH/FR);2521800;1120500
FR;FR_74052;Cernex;1271;491600;102200;T_6621;4;Genève (CH/FR);2491600;1102200
FR;FR_74059;La Chapelle-Rambaud;428;507200;103000;T_6621;4;Genève (CH/FR);2507200;1103000
FR;FR_74066;Chavannaz;320;489900;100800;T_6621;4;Genève (CH/FR);2489900;1100800
FR;FR_74069;Chênex;543;488000;106700;T_6621;4;Genève (CH/FR);2488000;1106700
FR;FR_74070;Chens-sur-Léman;1088;509700;129400;T_6621;4;Genève (CH/FR);2509700;1129400
FR;FR_74071;Chessenaz;530;481400;99900;T_6621;4;Genève (CH/FR);2481400;1099900
FR;FR_74074;Chevrier;530;481900;107800;T_6621;4;Genève (CH/FR);2481900;1107800
FR;FR_74077;Clarafond-Arcine;1699;480600;103700;T_6621;4;Genève (CH/FR);2480600;1103700
FR;FR_74082;Collonges-sous-Salève;616;501200;110200;T_6621;4;Genève (CH/FR);2501200;1110200
FR;FR_74086;Contamine-Sarzin;684;487100;97700;T_6621;4;Genève (CH/FR);2487100;1097700
FR;FR_74087;Contamine-sur-Arve;678;514900;109700;T_6621;4;Genève (CH/FR);2514900;1109700
FR;FR_74088;Copponex;924;494100;100100;T_6621;4;Genève (CH/FR);2494100;1100100
FR;FR_74090;Cornier;677;511200;104800;T_6621;4;Genève (CH/FR);2511200;1104800
FR;FR_74094;Cranves-Sales;1367;512300;116700;T_6621;4;Genève (CH/FR);2512300;1116700
FR;FR_74101;Dingy-en-Vuache;723;484900;105200;T_6621;4;Genève (CH/FR);2484900;1105200
FR;FR_74105;Douvaine;1058;512100;128900;T_6621;4;Genève (CH/FR);2512100;1128900
FR;FR_74118;Étrembières;536;505000;113900;T_6621;2;Genève (CH/FR);2505000;1113900
FR;FR_74121;Excenevex;666;515500;133300;T_6621;4;Genève (CH/FR);2515500;1133300
FR;FR_74122;Faucigny;493;517300;107700;T_6621;4;Genève (CH/FR);2517300;1107700
FR;FR_74124;Feigères;775;494300;107400;T_6621;4;Genève (CH/FR);2494300;1107400
FR;FR_74126;Fessy;853;521600;124900;T_6621;4;Genève (CH/FR);2521600;1124900
FR;FR_74128;Fillinges;1170;515900;113400;T_6621;4;Genève (CH/FR);2515900;1113400
FR;FR_74133;Gaillard;391;504900;115200;T_6621;2;Genève (CH/FR);2504900;1115200
FR;FR_74139;Habère-Lullin;883;524600;120600;T_6621;4;Genève (CH/FR);2524600;1120600
FR;FR_74140;Habère-Poche;1195;525500;123000;T_6621;4;Genève (CH/FR);2525500;1123000
FR;FR_74144;Jonzier-Épagny;713;487800;103800;T_6621;4;Genève (CH/FR);2487800;1103800
FR;FR_74145;Juvigny;264;511400;118900;T_6621;4;Genève (CH/FR);2511400;1118900
FR;FR_74150;Loisin;780;512500;126000;T_6621;4;Genève (CH/FR);2512500;1126000
FR;FR_74153;Lucinges;763;514400;116400;T_6621;4;Genève (CH/FR);2514400;1116400
FR;FR_74156;Lully;484;520500;127400;T_6621;4;Genève (CH/FR);2520500;1127400
FR;FR_74158;Machilly;591;514000;123100;T_6621;4;Genève (CH/FR);2514000;1123100
FR;FR_74162;Marcellaz;416;516400;111000;T_6621;4;Genève (CH/FR);2516400;1111000
FR;FR_74168;Marlioz;812;489200;98200;T_6621;4;Genève (CH/FR);2489200;1098200
FR;FR_74171;Massongy;988;514200;130800;T_6621;4;Genève (CH/FR);2514200;1130800
FR;FR_74174;Mégevette;2166;528500;117800;T_6621;4;Genève (CH/FR);2528500;1117800
FR;FR_74177;Menthonnex-en-Bornes;854;502600;101700;T_6621;4;Genève (CH/FR);2502600;1101700
FR;FR_74180;Messery;924;512200;133300;T_6621;4;Genève (CH/FR);2512200;1133300
FR;FR_74184;Minzier;876;487900;101400;T_6621;4;Genève (CH/FR);2487900;1101400
FR;FR_74185;Monnetier-Mornex;1150;505200;111900;T_6621;4;Genève (CH/FR);2505200;1111900
FR;FR_74193;La Muraz;1420;503900;108300;T_6621;4;Genève (CH/FR);2503900;1108300
FR;FR_74197;Nangy;432;512500;111500;T_6621;4;Genève (CH/FR);2512500;1111500
FR;FR_74199;Nernier;183;512800;135000;T_6621;4;Genève (CH/FR);2512800;1135000
FR;FR_74201;Neydens;703;496800;108300;T_6621;4;Genève (CH/FR);2496800;1108300
FR;FR_74209;Peillonnex;641;518200;109500;T_6621;4;Genève (CH/FR);2518200;1109500
FR;FR_74211;Pers-Jussy;1863;508700;106200;T_6621;4;Genève (CH/FR);2508700;1106200
FR;FR_74216;Présilly;860;495700;104600;T_6621;4;Genève (CH/FR);2495700;1104600
FR;FR_74220;Reignier-Esery;2506;509000;110000;T_6621;4;Genève (CH/FR);2509000;1110000
FR;FR_74226;Saint-André-de-Boëge;1250;518400;116200;T_6621;4;Genève (CH/FR);2518400;1116200
FR;FR_74228;Saint-Blaise;253;495600;102500;T_6621;4;Genève (CH/FR);2495600;1102500
FR;FR_74229;Saint-Cergues;1251;514100;120500;T_6621;4;Genève (CH/FR);2514100;1120500
FR;FR_74240;Saint-Jean-de-Tholome;1232;520700;107100;T_6621;4;Genève (CH/FR);2520700;1107100
FR;FR_74243;Saint-Julien-en-Genevois;1061;494900;110600;T_6621;4;Genève (CH/FR);2494900;1110600
FR;FR_74259;Le Sappey;1368;501100;104900;T_6621;4;Genève (CH/FR);2501100;1104900
FR;FR_74260;Savigny;1026;484900;103000;T_6621;4;Genève (CH/FR);2484900;1103000
FR;FR_74261;Saxel;562;520100;121900;T_6621;4;Genève (CH/FR);2520100;1121900
FR;FR_74262;Scientrier;721;513300;108200;T_6621;4;Genève (CH/FR);2513300;1108200
FR;FR_74263;Sciez;2040;518500;130900;T_6621;4;Genève (CH/FR);2518500;1130900
FR;FR_74284;La Tour;776;522100;109600;T_6621;4;Genève (CH/FR);2522100;1109600
FR;FR_74285;Usinens;745;476900;97100;T_6621;4;Genève (CH/FR);2476900;1097100
FR;FR_74288;Valleiry;687;486500;108200;T_6621;4;Genève (CH/FR);2486500;1108200
FR;FR_74291;Vanzy;562;479200;99300;T_6621;4;Genève (CH/FR);2479200;1099300
FR;FR_74293;Veigy-Foncenex;1303;509700;124900;T_6621;4;Genève (CH/FR);2509700;1124900
FR;FR_74296;Vers;595;490600;105000;T_6621;4;Genève (CH/FR);2490600;1105000
FR;FR_74298;Vétraz-Monthoux;710;509200;115000;T_6621;2;Genève (CH/FR);2509200;1115000
FR;FR_74301;Villard;738;523700;118300;T_6621;4;Genève (CH/FR);2523700;1118300
FR;FR_74304;Ville-en-Sallaz;334;521500;110900;T_6621;4;Genève (CH/FR);2521500;1110900
FR;FR_74305;Ville-la-Grand;451;509100;117700;T_6621;2;Genève (CH/FR);2509100;1117700
FR;FR_74309;Viry;2591;490700;108500;T_6621;4;Genève (CH/FR);2490700;1108500
FR;FR_74311;Viuz-en-Sallaz;2095;520300;113000;T_6621;4;Genève (CH/FR);2520300;1113000
FR;FR_74313;Vovray-en-Bornes;649;499500;102000;T_6621;4;Genève (CH/FR);2499500;1102000
FR;FR_74314;Vulbens;1245;483800;107500;T_6621;4;Genève (CH/FR);2483800;1107500
FR;FR_74315;Yvoire;313;514800;135200;T_6621;4;Genève (CH/FR);2514800;1135200
IT;IT_012027;Cadegliano-Viconago;1024;708000;91600;T_5192;3;Lugano (CH/IT);2708000;1091600
IT;IT_012056;Cremenaga;453;705400;93200;T_5192;4;Lugano (CH/IT);2705400;1093200
IT;IT_012059;Cugliate-Fabiasco;655;707000;88800;T_5192;3;Lugano (CH/IT);2707000;1088800
IT;IT_012086;Lavena Ponte Tresa;414;710300;90500;T_5192;3;Lugano (CH/IT);2710300;1090500
IT;IT_012097;Marchirolo;550;708500;88700;T_5192;3;Lugano (CH/IT);2708500;1088700
IT;IT_013003;Albavilla;1039;735700;74600;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2735700;1074600
IT;IT_013004;Albese con Cassano;796;734000;74400;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2734000;1074400
IT;IT_013006;Alserio;199;737300;71400;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2737300;1071400
IT;IT_013007;Alzate Brianza;760;735700;69200;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2735700;1069200
IT;IT_013009;Anzano del Parco;325;737600;70100;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2737600;1070100
IT;IT_013021;Bene Lario;559;734100;98400;T_5192;4;Lugano (CH/IT);2734100;1098400
IT;IT_013026;Blevio;374;729700;77400;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2729700;1077400
IT;IT_013030;Brienno;619;730600;86000;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2730600;1086000
IT;IT_013032;Brunate;203;729000;75800;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2729000;1075800
IT;IT_013040;Campione d'Italia;104;718600;92300;T_5192;4;Lugano (CH/IT);2718600;1092300
IT;IT_013044;Carate Urio;556;729800;82500;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2729800;1082500
IT;IT_013047;Carlazzo;1274;733000;101500;T_5192;4;Lugano (CH/IT);2733000;1101500
IT;IT_013053;Casnate con Bernate;523;727200;68800;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2727200;1068800
IT;IT_013062;Cavargna;1496;728500;107400;T_5192;4;Lugano (CH/IT);2728500;1107400
IT;IT_013065;Cernobbio;1044;726500;79700;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2726500;1079700
IT;IT_013071;Claino con Osteno;857;728700;96400;T_5192;4;Lugano (CH/IT);2728700;1096400
IT;IT_013075;Como;3520;727700;73700;T_5250;1;Como – Chiasso – Mendrisio (IT/CH);2727700;1073700
IT;IT_013077;Corrido;620;730400;101800;T_5192;4;Lugano (CH/IT);2730400;1101800
IT;IT_013085;Cusino;966;734200;105300;T_5192;4;Lugano (CH/IT);2734200;1105300
IT;IT_013087;Dizzasco;361;729700;89800;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2729700;1089800
IT;IT_013098;Faggeto Lario;1609;734700;79800;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2734700;1079800
IT;IT_013110;Grandate;283;725800;70200;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2725800;1070200
IT;IT_013119;Laglio;464;731200;83300;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2731200;1083300
IT;IT_013129;Lipomo;230;730800;72300;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2730800;1072300
IT;IT_013135;Luisago;216;724700;68900;T_5250;3;Como – Chiasso – Mendrisio (IT/CH);2724700;1068900
IT;IT_013144;Maslianico;128;725100;78200;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2725100;1078200
IT;IT_013152;Moltrasio;767;728300;81600;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2728300;1081600
IT;IT_013154;Montano Lucino;524;723700;72300;T_5250;3;Como – Chiasso – Mendrisio (IT/CH);2723700;1072300
IT;IT_013157;Montorfano;351;732700;71400;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2732700;1071400
IT;IT_013161;Nesso;1136;734800;84500;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2734800;1084500
IT;IT_013170;Orsenigo;446;735000;71100;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2735000;1071100
IT;IT_013184;Pigra;454;730600;91600;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2730600;1091600
IT;IT_013186;Pognana Lario;383;734100;82600;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2734100;1082600
IT;IT_013189;Porlezza;1579;731800;97700;T_5192;4;Lugano (CH/IT);2731800;1097700
IT;IT_013197;Rodero;253;715000;75900;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2715000;1075900
IT;IT_013199;Ronago;211;720100;76600;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2720100;1076600
IT;IT_013204;San Bartolomeo Val Cavargna;1051;733000;106500;T_5192;4;Lugano (CH/IT);2733000;1106500
IT;IT_013206;San Fermo della Battaglia;577;724200;74200;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2724200;1074200
IT;IT_013207;San Nazzaro Val Cavargna;1298;730900;107500;T_5192;4;Lugano (CH/IT);2730900;1107500
IT;IT_013211;Schignano;1014;728600;86600;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2728600;1086600
IT;IT_013222;Tavernerio;1192;732200;74900;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2732200;1074900
IT;IT_013223;Torno;566;731300;78700;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2731300;1078700
IT;IT_013233;Val Rezzo;659;728400;103500;T_5192;4;Lugano (CH/IT);2728400;1103500
IT;IT_013234;Valsolda;2448;725000;100100;T_5192;4;Lugano (CH/IT);2725000;1100100
IT;IT_013245;Villa Guardia;788;723200;70400;T_5250;3;Como – Chiasso – Mendrisio (IT/CH);2723200;1070400
IT;IT_013251;Colverde;853;721400;73800;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2721400;1073800
IT;IT_103020;Cavaglio-Spoccia;1812;691500;105200;T_5113;4;Locarno (CH/IT);2691500;1105200
IT;IT_103060;Re;2721;687200;111400;T_5113;4;Locarno (CH/IT);2687200;1111400
LI;LI_7001;Vaduz;1085;758300;223800;T_3271;1;Vaduz – Buchs (LI/CH);2758300;1223800
LI;LI_7002;Triesen;2612;760600;216700;T_3271;2;Vaduz – Buchs (LI/CH);2760600;1216700
LI;LI_7003;Balzers;1007;756900;214900;T_3271;4;Vaduz – Buchs (LI/CH);2756900;1214900
LI;LI_7004;Triesenberg;2316;761000;221700;T_3271;4;Vaduz – Buchs (LI/CH);2761000;1221700
LI;LI_7005;Schaan;1587;756600;226600;T_3271;1;Vaduz – Buchs (LI/CH);2756600;1226600
LI;LI_7006;Planken;332;760600;227800;T_3271;4;Vaduz – Buchs (LI/CH);2760600;1227800
LI;LI_7007;Eschen;893;759300;229700;T_3271;4;Vaduz – Buchs (LI/CH);2759300;1229700
LI;LI_7008;Mauren;756;760400;231600;T_3271;4;Vaduz – Buchs (LI/CH);2760400;1231600
LI;LI_7009;Gamprin;480;756400;231000;T_3271;4;Vaduz – Buchs (LI/CH);2756400;1231000
LI;LI_7010;Ruggell;747;758600;235100;T_3271;4;Vaduz – Buchs (LI/CH);2758600;1235100
LI;LI_7011;Schellenberg;360;760400;234100;T_3271;4;Vaduz – Buchs (LI/CH);2760400;1234100
